sponsor_zip,total,lat,lng,major_city,state
80113,7,39.64,-104.96,Englewood,CO
80116,2,39.3,-104.7,Franktown,CO
80120,24,39.6,-105.01,Littleton,CO
80121,8,39.61,-104.96,Littleton,CO
80122,1,39.58,-104.96,Littleton,CO
80123,6,39.61,-105.06,Littleton,CO
80124,2,39.54,-104.88,Lone Tree,CO
80125,1,39.5,-105.1,Littleton,CO
80127,1,39.5,-105.1,Littleton,CO
80129,3,39.54,-105.01,Littleton,CO
80132,3,39.1,-104.9,Monument,CO
80134,2,39.5,-104.8,Parker,CO
80202,1,39.75,-105,Denver,CO
80204,41,39.74,-105.02,Denver,CO
80205,11,39.76,-104.97,Denver,CO
80206,2,39.73,-104.95,Denver,CO
80207,9,39.76,-104.92,Denver,CO
80209,1,39.71,-104.98,Denver,CO
80210,4,39.68,-104.96,Denver,CO
80211,7,39.76,-105.02,Denver,CO
80214,61,39.74,-105.07,Denver,CO
80215,7,39.74,-105.11,Denver,CO
80216,20,39.79,-104.95,Denver,CO
80218,5,39.73,-104.97,Denver,CO
80219,246,39.71,-105.03,Denver,CO
80220,34,39.73,-104.91,Denver,CO
80221,130,39.82,-105.01,Denver,CO
80222,34,39.67,-104.93,Denver,CO
80223,28,39.69,-105,Denver,CO
80224,16,39.68,-104.91,Denver,CO
80226,26,39.71,-105.09,Denver,CO
80227,46,39.66,-105.1,Denver,CO
80228,5,39.69,-105.15,Denver,CO
80229,56,39.85,-104.95,Denver,CO
80230,2,39.72,-104.89,Denver,CO
80231,81,39.67,-104.89,Denver,CO
80232,14,39.69,-105.09,Denver,CO
80233,29,39.9,-104.94,Denver,CO
80234,25,39.91,-105.01,Denver,CO
80235,16,39.65,-105.09,Denver,CO
80236,76,39.65,-105.03,Denver,CO
80237,5,39.64,-104.91,Denver,CO
80239,175,39.78,-104.84,Denver,CO
80246,18,39.7,-104.93,Denver,CO
80247,51,39.69,-104.88,Denver,CO
80249,31,39.84,-104.7,Denver,CO
80260,102,39.87,-105.01,Denver,CO
80301,5,40.05,-105.21,Boulder,CO
80302,1,40.1,-105.4,Boulder,CO
80303,5,39.97,-105.22,Boulder,CO
80304,9,40.05,-105.29,Boulder,CO
80305,1,39.98,-105.26,Boulder,CO
80401,2,39.7,-105.2,Golden,CO
80424,8,39.5,-106.1,Breckenridge,CO
80435,83,39.5,-105.9,Dillon,CO
80439,1,39.7,-105.4,Evergreen,CO
80442,2,39.948,-105.816,Fraser,CO
80443,3,39.59,-106.09,Frisco,CO
80444,1,39.71,-105.7,Georgetown,CO
80446,2,40.2,-105.9,Granby,CO
80447,2,40.3,-106,Grand Lake,CO
80451,1,40.072,-106.095,Hot Sulphur Springs,CO
80459,7,40.2,-106.4,Kremmling,CO
80461,23,39.2,-106.4,Leadville,CO
80465,4,39.6,-105.2,Morrison,CO
80467,3,40.2,-106.9,Oak Creek,CO
80482,2,39.92,-105.79,Winter Park,CO
80487,23,40.7,-106.9,Steamboat Springs,CO
80497,1,39.8,-106.2,Silverthorne,CO
80498,53,39.8,-106.2,Silverthorne,CO
80501,46,40.17,-105.09,Longmont,CO
80503,4,40.2,-105.2,Longmont,CO
80504,48,40.2,-105,Longmont,CO
80512,1,40.7,-105.7,Bellvue,CO
80513,1,40.3,-105.1,Berthoud,CO
80514,2,40.06,-104.95,Dacono,CO
80516,1,40.07,-105.02,Erie,CO
80521,16,40.59,-105.13,Fort Collins,CO
80524,50,40.7,-105,Fort Collins,CO
80525,23,40.52,-105.02,Fort Collins,CO
80526,40,40.56,-105.13,Fort Collins,CO
80528,30,40.48,-105,Fort Collins,CO
80530,2,40.1,-104.92,Frederick,CO
80535,5,40.7,-105.2,Laporte,CO
80537,2,40.4,-105.2,Loveland,CO
80538,5,40.5,-105.2,Loveland,CO
80542,1,40.23,-105.01,Mead,CO
80543,1,40.35,-104.83,Milliken,CO
80549,2,40.8,-105.1,Wellington,CO
80550,4,40.5,-104.9,Windsor,CO
80601,15,39.95,-104.8,Brighton,CO
80602,9,39.96,-104.91,Brighton,CO
80603,3,40,-104.8,Brighton,CO
80610,2,40.7,-104.7,Ault,CO
80615,1,40.5,-104.7,Eaton,CO
80620,37,40.37,-104.72,Evans,CO
80621,16,40.1,-104.8,Fort Lupton,CO
80623,4,40.282,-104.777,Gilcrest,CO
80624,2,40.47,-104.49,Gill,CO
80631,272,40.4,-104.7,Greeley,CO
80634,82,40.4,-104.8,Greeley,CO
80640,2,39.88,-104.88,Henderson,CO
80643,4,40.1,-104.5,Keenesburg,CO
80644,2,40.3,-104.4,Kersey,CO
80645,2,40.3,-104.7,La Salle,CO
80649,1,40.4,-104.2,Orchard,CO
80651,4,40.3,-104.8,Platteville,CO
80652,1,40.1,-104.3,Roggen,CO
80654,1,40.2,-104.1,Wiggins,CO
80701,204,40.2,-103.8,Fort Morgan,CO
80705,4,40.27,-103.829,Log Lane Village,CO
80723,3,40.2,-103.6,Brush,CO
80734,4,40.5,-102.3,Holyoke,CO
80737,1,40.9,-102.2,Julesburg,CO
80741,1,40.6,-103.4,Merino,CO
80751,2,40.6,-103.2,Sterling,CO
80758,3,40.1,-102.3,Wray,CO
80808,1,39,-104.3,Calhan,CO
80817,5,38.6,-104.7,Fountain,CO
80828,2,39.2,-103.7,Limon,CO
80831,6,39,-104.5,Peyton,CO
80863,9,39,-105,Woodland Park,CO
80864,2,38.7,-104.2,Yoder,CO
80903,6,38.83,-104.81,Colorado Springs,CO
80904,6,38.86,-104.87,Colorado Springs,CO
80905,9,38.83,-104.83,Colorado Springs,CO
80906,16,38.78,-104.85,Colorado Springs,CO
80907,36,38.88,-104.82,Colorado Springs,CO
80908,1,39,-104.7,Colorado Springs,CO
80909,167,38.85,-104.77,Colorado Springs,CO
80910,81,38.8,-104.78,Colorado Springs,CO
80911,5,38.75,-104.73,Colorado Springs,CO
80913,1,38.72,-104.79,Colorado Springs,CO
80915,36,38.85,-104.72,Colorado Springs,CO
80916,69,38.8,-104.72,Colorado Springs,CO
80917,103,38.89,-104.75,Colorado Springs,CO
80918,104,38.91,-104.78,Colorado Springs,CO
80920,18,38.96,-104.77,Colorado Springs,CO
80921,1,39,-104.9,Colorado Springs,CO
80922,14,38.89,-104.7,Colorado Springs,CO
80923,4,38.92,-104.71,Colorado Springs,CO
80925,4,38.8,-104.6,Colorado Springs,CO
80927,1,38.93,-104.66,Colorado Springs,CO
80928,2,38.6,-104.4,Colorado Springs,CO
80938,1,38.91,-104.66,Colorado Springs,CO
80951,1,38.89,-104.65,Colorado Springs,CO
81001,6,38.33,-104.52,Pueblo,CO
81004,4,38.1,-104.7,Pueblo,CO
81007,3,38.4,-104.8,Pueblo,CO
81041,1,37.8,-102.4,Granada,CO
81047,14,38,-102.3,Holly,CO
81052,3,38,-102.6,Lamar,CO
81054,1,37.9,-103.1,Las Animas,CO
81082,2,37.2,-104.4,Trinidad,CO
81101,29,37.5,-105.8,Alamosa,CO
81125,17,37.8,-106,Center,CO
81143,1,38.1,-105.7,Moffat,CO
81230,16,38.6,-106.9,Gunnison,CO
81242,1,38.51,-106.07,Poncha Springs,CO
81303,2,37.2,-107.9,Durango,CO
81321,4,37.3,-108.7,Cortez,CO
81401,16,38.5,-107.8,Montrose,CO
81403,2,38.4,-107.9,Montrose,CO
81416,1,38.7,-108.1,Delta,CO
81425,1,38.5,-108.2,Olathe,CO
81426,1,37.87,-107.83,Ophir,CO
81435,17,38,-108.2,Telluride,CO
81501,2,39.07,-108.55,Grand Junction,CO
81503,1,39.02,-108.5,Grand Junction,CO
81504,5,39.08,-108.49,Grand Junction,CO
81507,1,39,-108.6,Grand Junction,CO
81520,5,39.08,-108.41,Clifton,CO
81521,1,39.1,-108.9,Fruita,CO
81601,112,39.6,-107.3,Glenwood Springs,CO
81611,12,39.2,-106.7,Aspen,CO
81615,1,39.211,-106.946,Snowmass Village,CO
81620,46,39.63,-106.52,Avon,CO
81621,53,39.4,-106.9,Basalt,CO
81623,152,39.2,-107.2,Carbondale,CO
81625,5,40.6,-107.7,Craig,CO
81631,5,39.66,-106.82,Eagle,CO
81632,25,39.5,-106.6,Edwards,CO
81635,5,39.5,-108.1,Parachute,CO
81637,21,39.7,-106.9,Gypsum,CO
81647,29,39.7,-107.4,New Castle,CO
81650,35,39.7,-108.1,Rifle,CO
81652,15,39.5,-107.7,Silt,CO
81654,13,39.2,-107,Snowmass,CO
81657,3,39.6,-106.4,Vail,CO
82001,5,41.14,-104.79,Cheyenne,WY
82007,10,41.1,-104.9,Cheyenne,WY
82050,3,41.5,-104.3,Albin,WY
82054,2,41.1,-104.4,Carpenter,WY
82070,1,41.4,-105.8,Laramie,WY
82072,2,41.5,-105.5,Laramie,WY
82301,11,41.7,-107.4,Rawlins,WY
82331,5,41.5,-106.8,Saratoga,WY
82501,1,43.2,-108.6,Riverton,WY
82601,7,43.1,-106.4,Casper,WY
82604,1,43,-106.8,Casper,WY
82609,6,42.84,-106.25,Casper,WY
82633,7,42.9,-105.5,Douglas,WY
82644,1,42.844,-106.378,Mills,WY
82716,21,44.6,-105.6,Gillette,WY
82718,3,43.9,-105.5,Gillette,WY
82732,2,43.75,-105.5,Wright,WY
82801,5,44.8,-106.9,Sheridan,WY
82901,38,41.6,-108.9,Rock Springs,WY
82930,6,41.3,-110.8,Evanston,WY
83001,14,43.5,-110.5,Jackson,WY
83112,1,43,-110.8,Bedford,WY
83201,2,42.9,-112.4,Pocatello,ID
83211,8,42.8,-112.9,American Falls,ID
83221,2,43.3,-112.4,Blackfoot,ID
83241,1,42.5,-111.7,Grace,ID
83263,5,42.2,-111.8,Preston,ID
83274,1,43.3,-112,Shelley,ID
83301,15,42.3,-114.5,Twin Falls,ID
83313,6,43.4,-114.3,Bellevue,ID
83314,1,43,-114.9,Bliss,ID
83316,5,42.6,-114.8,Buhl,ID
83318,8,42.4,-113.8,Burley,ID
83323,4,42.5,-113.3,Declo,ID
83330,7,43,-114.7,Gooding,ID
83332,2,42.8,-114.9,Hagerman,ID
83333,16,43.6,-114.3,Hailey,ID
83334,4,42.4,-114.3,Hansen,ID
83336,2,42.6,-113.8,Heyburn,ID
83338,36,42.7,-114.3,Jerome,ID
83340,14,43.8,-114.6,Ketchum,ID
83346,1,42.2,-114,Oakley,ID
83349,1,43,-114,Richfield,ID
83350,3,42.8,-113.6,Rupert,ID
83352,12,43,-114.4,Shoshone,ID
83355,42,42.8,-114.7,Wendell,ID
83401,15,43.5,-111.9,Idaho Falls,ID
83402,16,43.5,-112.3,Idaho Falls,ID
83404,6,43.43,-112.01,Idaho Falls,ID
83406,1,43.43,-111.93,Idaho Falls,ID
83422,5,43.8,-111.2,Driggs,ID
83423,1,44.2,-112.5,Dubois,ID
83440,1,43.8,-111.7,Rexburg,ID
83442,2,43.7,-111.9,Rigby,ID
83445,2,44.3,-111.6,Saint Anthony,ID
83450,1,43.8,-112.4,Terreton,ID
83455,1,43.6,-111.2,Victor,ID
83501,1,46.2,-116.9,Lewiston,ID
83530,1,45.9,-116.1,Grangeville,ID
83605,22,43.66,-116.65,Caldwell,ID
83607,17,43.6,-116.7,Caldwell,ID
83617,1,44,-116.5,Emmett,ID
83627,2,43,-115.6,Hammett,ID
83628,4,43.6,-116.9,Homedale,ID
83629,8,43.9,-116.2,Horseshoe Bend,ID
83638,14,44.9,-115.9,Mccall,ID
83639,1,43.5,-116.9,Marsing,ID
83641,2,43.4,-116.6,Melba,ID
83642,18,43.6,-116.4,Meridian,ID
83644,3,43.74,-116.58,Middleton,ID
83646,3,43.65,-116.43,Meridian,ID
83647,11,43.4,-115.5,Mountain Home,ID
83651,24,43.6,-116.6,Nampa,ID
83669,1,43.73,-116.51,Star,ID
83672,2,44.5,-117,Weiser,ID
83676,1,43.65,-116.93,Wilder,ID
83686,24,43.5,-116.6,Nampa,ID
83687,20,43.6,-116.5,Nampa,ID
83703,1,43.66,-116.24,Boise,ID
83704,18,43.63,-116.29,Boise,ID
83705,8,43.56,-116.21,Boise,ID
83706,4,43.6,-116.19,Boise,ID
83709,3,43.56,-116.29,Boise,ID
83713,11,43.63,-116.34,Boise,ID
83714,8,43.7,-116.3,Garden City,ID
83716,1,43.5,-115.9,Boise,ID
83805,4,48.8,-116.5,Bonners Ferry,ID
83811,1,48.1,-116.3,Clark Fork,ID
83814,1,47.7,-116.7,Coeur D Alene,ID
84003,12,40.4,-111.79,American Fork,UT
84005,11,40.4,-112,Eagle Mountain,UT
84010,11,40.89,-111.82,Bountiful,UT
84015,7,41.11,-112.06,Clearfield,UT
84017,2,41,-110.8,Coalville,UT
84020,2,40.49,-111.85,Draper,UT
84025,1,40.9,-111.9,Farmington,UT
84032,13,40.3,-111.2,Heber City,UT
84037,5,41.03,-111.94,Kaysville,UT
84040,1,41.1,-111.9,Layton,UT
84041,21,41.05,-112,Layton,UT
84043,6,40.39,-111.85,Lehi,UT
84044,24,40.7,-112.1,Magna,UT
84045,1,40.3,-111.9,Saratoga Springs,UT
84047,47,40.61,-111.89,Midvale,UT
84049,2,40.5,-111.5,Midway,UT
84054,10,40.84,-111.92,North Salt Lake,UT
84057,40,40.31,-111.73,Orem,UT
84058,66,40.29,-111.72,Orem,UT
84060,6,40.65,-111.5,Park City,UT
84062,9,40.39,-111.74,Pleasant Grove,UT
84064,2,41.7,-111.2,Randolph,UT
84065,13,40.48,-111.97,Riverton,UT
84066,6,40.5,-110.3,Roosevelt,UT
84067,10,41.18,-112.05,Roy,UT
84070,11,40.58,-111.89,Sandy,UT
84074,14,40.5,-112.3,Tooele,UT
84076,2,40.47,-109.83,Tridell,UT
84078,8,40.2,-109.5,Vernal,UT
84081,16,40.6,-112.04,West Jordan,UT
84084,16,40.62,-111.96,West Jordan,UT
84087,5,40.89,-111.92,Woods Cross,UT
84088,17,40.6,-111.96,West Jordan,UT
84092,1,40.6,-111.7,Sandy,UT
84093,2,40.6,-111.83,Sandy,UT
84094,5,40.57,-111.86,Sandy,UT
84095,2,40.56,-111.98,South Jordan,UT
84096,15,40.49,-112.08,Herriman,UT
84097,10,40.3,-111.66,Orem,UT
84098,4,40.7,-111.5,Park City,UT
84101,6,40.76,-111.9,Salt Lake City,UT
84102,7,40.76,-111.86,Salt Lake City,UT
84103,6,40.8,-111.85,Salt Lake City,UT
84104,133,40.75,-111.99,Salt Lake City,UT
84106,3,40.71,-111.86,Salt Lake City,UT
84107,29,40.66,-111.88,Salt Lake City,UT
84111,5,40.76,-111.88,Salt Lake City,UT
84115,51,40.71,-111.89,Salt Lake City,UT
84116,78,40.8,-112,Salt Lake City,UT
84117,10,40.66,-111.84,Salt Lake City,UT
84118,58,40.65,-112.04,Salt Lake City,UT
84119,153,40.7,-111.94,Salt Lake City,UT
84120,96,40.7,-112,Salt Lake City,UT
84123,34,40.66,-111.92,Salt Lake City,UT
84124,1,40.68,-111.79,Salt Lake City,UT
84128,45,40.7,-112.04,Salt Lake City,UT
84302,1,41.6,-112.1,Brigham City,UT
84319,4,41.61,-111.84,Hyrum,UT
84321,25,41.6,-111.7,Logan,UT
84332,3,41.69,-111.82,Providence,UT
84335,1,41.8,-111.8,Smithfield,UT
84337,4,41.7,-112.3,Tremonton,UT
84339,1,41.6,-111.9,Wellsville,UT
84341,8,41.78,-111.81,Logan,UT
84401,7,41.2,-112,Ogden,UT
84403,19,41.19,-111.9,Ogden,UT
84404,17,41.2,-112.2,Ogden,UT
84405,9,41.16,-111.96,Ogden,UT
84532,3,38.6,-109.4,Moab,UT
84535,1,37.9,-109.5,Monticello,UT
84601,44,40.23,-111.7,Provo,UT
84604,20,40.3,-111.5,Provo,UT
84606,23,40.24,-111.65,Provo,UT
84622,1,39.1,-111.83,Centerfield,UT
84623,1,39.5,-111.5,Chester,UT
84624,16,39.3,-112.6,Delta,UT
84626,1,39.96,-111.99,Elberta,UT
84627,3,39.3,-111.5,Ephraim,UT
84631,3,39,-112.6,Fillmore,UT
84633,3,39.95,-111.9,Goshen,UT
84635,1,39.4,-112.8,Hinckley,UT
84639,7,39.6,-112,Levan,UT
84642,1,39.2,-111.5,Manti,UT
84643,1,39.12,-111.7,Mayfield,UT
84646,5,39.527,-111.583,Moroni,UT
84651,18,40,-111.7,Payson,UT
84653,1,40.04,-111.65,Salem,UT
84655,11,40,-111.82,Santaquin,UT
84660,7,40,-111.7,Spanish Fork,UT
84663,14,40.18,-111.58,Springville,UT
84714,1,37.9,-113.7,Beryl,UT
84720,5,37.8,-113.1,Cedar City,UT
84721,10,37.7,-113,Cedar City,UT
84737,22,37.1,-113.2,Hurricane,UT
84738,2,37.1,-113.8,Ivins,UT
84739,2,38.62,-112.22,Joseph,UT
84745,2,37.3,-113.1,La Verkin,UT
84751,3,38.4,-113.4,Milford,UT
84756,1,37.8,-113.4,Newcastle,UT
84761,2,37.8,-112.8,Parowan,UT
84765,4,37.13,-113.65,Santa Clara,UT
84770,130,37.2,-113.6,Saint George,UT
84780,27,37.1,-113.4,Washington,UT
84790,52,37.1,-113.7,Saint George,UT
85003,3,33.45,-112.08,Phoenix,AZ
85004,2,33.45,-112.07,Phoenix,AZ
85006,176,33.47,-112.05,Phoenix,AZ
85007,20,33.45,-112.09,Phoenix,AZ
85008,107,33.46,-111.99,Phoenix,AZ
85009,443,33.44,-112.13,Phoenix,AZ
85012,2,33.51,-112.07,Phoenix,AZ
85013,10,33.51,-112.08,Phoenix,AZ
85014,16,33.51,-112.06,Phoenix,AZ
85015,184,33.51,-112.1,Phoenix,AZ
85016,20,33.51,-112.03,Phoenix,AZ
85017,207,33.51,-112.12,Phoenix,AZ
85018,19,33.51,-111.99,Phoenix,AZ
85019,93,33.51,-112.14,Phoenix,AZ
85020,123,33.57,-112.05,Phoenix,AZ
85021,83,33.56,-112.1,Phoenix,AZ
85022,16,33.62,-112.05,Phoenix,AZ
85023,11,33.63,-112.09,Phoenix,AZ
85027,2,33.68,-112.1,Phoenix,AZ
85028,1,33.57,-112,Phoenix,AZ
85029,45,33.59,-112.11,Phoenix,AZ
85031,66,33.49,-112.17,Phoenix,AZ
85032,336,33.63,-112.01,Phoenix,AZ
85033,62,33.49,-112.21,Phoenix,AZ
85034,6,33.43,-112.01,Phoenix,AZ
85035,98,33.47,-112.19,Phoenix,AZ
85037,33,33.49,-112.28,Phoenix,AZ
85040,65,33.41,-112.03,Phoenix,AZ
85041,54,33.38,-112.12,Phoenix,AZ
85042,25,33.36,-112.03,Phoenix,AZ
85043,21,33.43,-112.2,Phoenix,AZ
85044,3,33.34,-112,Phoenix,AZ
85050,3,33.69,-112,Phoenix,AZ
85051,49,33.56,-112.13,Phoenix,AZ
85053,2,33.63,-112.13,Phoenix,AZ
85087,4,33.9,-112,New River,AZ
85119,2,33.41,-111.48,Apache Junction,AZ
85120,10,33.41,-111.58,Apache Junction,AZ
85122,5,32.9,-111.8,Casa Grande,AZ
85128,1,32.9,-111.5,Coolidge,AZ
85131,14,32.7,-111.7,Eloy,AZ
85132,3,32.9,-111.2,Florence,AZ
85138,7,33,-111.9,Maricopa,AZ
85139,1,33.1,-112.2,Maricopa,AZ
85140,7,33.3,-111.5,San Tan Valley,AZ
85142,6,33.2,-111.6,Queen Creek,AZ
85143,2,33.2,-111.5,San Tan Valley,AZ
85193,6,32.8,-111.9,Casa Grande,AZ
85194,1,32.9,-111.6,Casa Grande,AZ
85201,49,33.44,-111.86,Mesa,AZ
85202,16,33.38,-111.88,Mesa,AZ
85203,58,33.45,-111.8,Mesa,AZ
85204,189,33.4,-111.79,Mesa,AZ
85205,8,33.43,-111.72,Mesa,AZ
85206,8,33.4,-111.72,Mesa,AZ
85207,13,33.5,-111.4,Mesa,AZ
85208,3,33.4,-111.63,Mesa,AZ
85209,7,33.38,-111.64,Mesa,AZ
85210,41,33.39,-111.84,Mesa,AZ
85212,2,33.32,-111.63,Mesa,AZ
85213,6,33.46,-111.74,Mesa,AZ
85224,13,33.32,-111.88,Chandler,AZ
85225,168,33.32,-111.82,Chandler,AZ
85226,1,33.27,-111.99,Chandler,AZ
85234,3,33.37,-111.74,Gilbert,AZ
85250,2,33.53,-111.9,Scottsdale,AZ
85251,5,33.49,-111.92,Scottsdale,AZ
85253,1,33.54,-111.97,Paradise Valley,AZ
85257,3,33.46,-111.92,Scottsdale,AZ
85259,1,33.6,-111.81,Scottsdale,AZ
85281,17,33.44,-111.93,Tempe,AZ
85282,3,33.4,-111.93,Tempe,AZ
85283,17,33.37,-111.94,Tempe,AZ
85286,6,33.27,-111.86,Chandler,AZ
85297,2,33.28,-111.74,Gilbert,AZ
85301,96,33.53,-112.18,Glendale,AZ
85302,13,33.57,-112.18,Glendale,AZ
85303,14,33.53,-112.22,Glendale,AZ
85304,2,33.6,-112.18,Glendale,AZ
85305,1,33.53,-112.26,Glendale,AZ
85306,2,33.62,-112.18,Glendale,AZ
85308,6,33.67,-112.19,Glendale,AZ
85320,4,34,-113.2,Aguila,AZ
85323,43,33.42,-112.32,Avondale,AZ
85326,17,33.2,-112.5,Buckeye,AZ
85331,3,33.8,-112,Cave Creek,AZ
85335,30,33.59,-112.33,El Mirage,AZ
85336,2,32.562,-114.787,Gadsden,AZ
85337,5,32.8,-113,Gila Bend,AZ
85338,2,33.3,-112.4,Goodyear,AZ
85339,10,33.3,-112.2,Laveen,AZ
85345,19,33.57,-112.25,Peoria,AZ
85348,1,33.8,-113.7,Salome,AZ
85349,3,32.492,-114.784,San Luis,AZ
85350,4,32.5,-114.7,Somerton,AZ
85353,22,33.42,-112.28,Tolleson,AZ
85354,2,33.4,-113,Tonopah,AZ
85361,1,33.7,-112.6,Wittmann,AZ
85363,1,33.59,-112.31,Youngtown,AZ
85364,17,32.6,-114.7,Yuma,AZ
85365,2,32.8,-114.5,Yuma,AZ
85374,4,33.65,-112.4,Surprise,AZ
85379,1,33.6,-112.38,Surprise,AZ
85382,2,33.65,-112.25,Peoria,AZ
85383,1,33.8,-112.4,Peoria,AZ
85390,1,33.9,-113,Wickenburg,AZ
85392,8,33.48,-112.32,Avondale,AZ
85395,1,33.48,-112.4,Goodyear,AZ
85396,4,33.6,-112.6,Buckeye,AZ
85539,1,33.3,-110.9,Miami,AZ
85541,4,34.1,-111.2,Payson,AZ
85602,1,32.2,-110.3,Benson,AZ
85603,1,31.4,-109.9,Bisbee,AZ
85607,3,31.5,-109.4,Douglas,AZ
85616,1,31.7,-110.3,Huachuca City,AZ
85621,5,31.4,-111,Nogales,AZ
85629,4,32,-111,Sahuarita,AZ
85641,1,32,-110.7,Vail,AZ
85643,5,32.5,-109.9,Willcox,AZ
85648,2,31.5,-111,Rio Rico,AZ
85653,3,32.3,-111.7,Marana,AZ
85701,1,32.22,-110.97,Tucson,AZ
85705,20,32.27,-111,Tucson,AZ
85706,28,32.15,-110.93,Tucson,AZ
85710,6,32.22,-110.82,Tucson,AZ
85711,6,32.21,-110.89,Tucson,AZ
85712,4,32.24,-110.9,Tucson,AZ
85713,22,32.2,-111,Tucson,AZ
85714,6,32.16,-110.94,Tucson,AZ
85716,3,32.24,-110.92,Tucson,AZ
85719,6,32.25,-110.95,Tucson,AZ
85737,2,32.4,-110.97,Tucson,AZ
85741,2,32.33,-111.05,Tucson,AZ
85745,4,32.24,-111.07,Tucson,AZ
85746,5,32.12,-111.03,Tucson,AZ
85750,1,32.33,-110.83,Tucson,AZ
85756,11,32.1,-110.9,Tucson,AZ
85757,1,32.13,-111.14,Tucson,AZ
86001,1,35.2,-111.8,Flagstaff,AZ
86004,5,36,-111,Flagstaff,AZ
86023,1,36.053,-112.122,Grand Canyon,AZ
86047,3,36,-110,Winslow,AZ
86314,10,34.59,-112.33,Prescott Valley,AZ
86322,3,34.4,-111.8,Camp Verde,AZ
86323,4,34.9,-112.4,Chino Valley,AZ
86324,1,34.75,-112.05,Clarkdale,AZ
86326,7,34.7,-112,Cottonwood,AZ
86329,1,34.503,-112.24,Humboldt,AZ
86334,4,35.1,-112.8,Paulden,AZ
86335,3,34.6,-111.7,Rimrock,AZ
86336,1,34.9,-111.9,Sedona,AZ
86401,4,35.3,-113.7,Kingman,AZ
86403,1,34.48,-114.33,Lake Havasu City,AZ
86406,2,34.6,-113.8,Lake Havasu City,AZ
86409,2,35.5,-114.2,Kingman,AZ
86431,3,35.414,-114.2003,Chloride,AZ
86432,3,36.4,-113.3,Littlefield,AZ
87004,4,35.3,-106.6,Bernalillo,NM
87015,2,35.1,-106.2,Edgewood,NM
87020,1,35.2,-107.8,Grants,NM
87021,4,35.171,-107.892,Milan,NM
87031,1,34.8,-106.8,Los Lunas,NM
87062,1,34.5,-106.7,Veguita,NM
87102,3,35.07,-106.64,Albuquerque,NM
87104,2,35.1,-106.67,Albuquerque,NM
87105,16,35,-106.7,Albuquerque,NM
87106,4,35.06,-106.6,Albuquerque,NM
87107,7,35.14,-106.65,Albuquerque,NM
87108,22,35.07,-106.58,Albuquerque,NM
87109,2,35.15,-106.57,Albuquerque,NM
87110,9,35.11,-106.58,Albuquerque,NM
87111,1,35.14,-106.52,Albuquerque,NM
87112,5,35.09,-106.51,Albuquerque,NM
87114,2,35.19,-106.68,Albuquerque,NM
87121,30,35,-106.9,Albuquerque,NM
87123,8,35.05,-106.48,Albuquerque,NM
87124,3,35.3,-106.7,Rio Rancho,NM
87144,2,35.4,-106.8,Rio Rancho,NM
87301,1,35.4,-108.6,Gallup,NM
87401,1,36.5,-108.3,Farmington,NM
87402,1,36.78,-108.13,Farmington,NM
87417,1,36.79,-108.34,Kirtland,NM
87501,1,35.7,-105.9,Santa Fe,NM
87505,62,35.6,-105.9,Santa Fe,NM
87506,4,35.8,-106,Santa Fe,NM
87507,110,35.6,-106.1,Santa Fe,NM
87508,6,35.5,-105.9,Santa Fe,NM
87520,1,36.91,-106.56,Chama,NM
87532,1,36,-106.1,Espanola,NM
87557,1,36.3,-105.6,Ranchos De Taos,NM
87562,1,35.58,-105.2,Rowe,NM
87740,1,36.7,-104.5,Raton,NM
87937,3,32.67,-107.15,Hatch,NM
88001,2,32.29,-106.75,Las Cruces,NM
88005,3,32.3,-106.8,Las Cruces,NM
88007,6,32.4,-107,Las Cruces,NM
88008,1,32,-106.9,Santa Teresa,NM
88011,1,32.3,-106.7,Las Cruces,NM
88012,1,32.7,-106.7,Las Cruces,NM
88021,9,32,-106.9,Anthony,NM
88024,1,32.068,-106.621,Berino,NM
88030,5,32.2,-107.8,Deming,NM
88047,12,32.21,-106.71,Mesilla Park,NM
88048,1,32.14,-106.66,Mesquite,NM
88061,1,32.9,-108.4,Silver City,NM
88063,1,31.82,-106.58,Sunland Park,NM
88081,18,32.1,-106.4,Chaparral,NM
88101,93,34.5,-103.3,Clovis,NM
88130,39,34.2,-103.3,Portales,NM
88132,1,33.9,-103.2,Rogers,NM
88135,44,34.5,-103.1,Texico,NM
88201,1,33.6,-104.3,Roswell,NM
88203,8,33.2,-104.7,Roswell,NM
88210,2,32.7,-104.3,Artesia,NM
88220,31,32.4,-104.3,Carlsbad,NM
88230,3,33.2,-104.4,Dexter,NM
88231,2,32.4,-103.2,Eunice,NM
88240,31,32.6,-103.4,Hobbs,NM
88242,4,32.8,-103.2,Hobbs,NM
88252,3,32.2,-103.4,Jal,NM
88256,4,32.2,-104,Loving,NM
88260,17,32.9,-103.4,Lovington,NM
88267,6,33.3,-103.4,Tatum,NM
88330,2,32.84,-106.08,Holloman Air Force Base,NM
88353,2,34.7,-105.1,Vaughn,NM
88415,1,36.3,-103.4,Clayton,NM
89002,5,35.99,-114.95,Henderson,NV
89007,3,36.771,-114.125,Bunkerville,NV
89011,11,36.08,-114.97,Henderson,NV
89012,2,36.01,-115.04,Henderson,NV
89014,5,36.06,-115.09,Henderson,NV
89015,3,36.05,-114.96,Henderson,NV
89020,1,37,-116,Amargosa Valley,NV
89027,2,36.4,-114.3,Mesquite,NV
89030,112,36.22,-115.13,North Las Vegas,NV
